mouse,choice,delay,location,opto,rt,sessid
OLI-M-0119,1,NaN,NaN,0,0.1734,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,10,1,0.2193,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1665,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1958,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,4,1,0.199599999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,16,1,0.198,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.174,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,6,1,0.1843,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,2,1,0.2154,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,7,1,0.1914,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,13,1,0.166599999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1848,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,17,1,0.1745,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,19,1,0.1616,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,0,4,1,0.2215,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.196,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.18,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,20,1,0.175000000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,3,1,0.1889,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,5,1,0.181299999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,11,1,0.168099999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,18,1,0.1848,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,10,1,0.213200000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,12,1,0.1674,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1801,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.179,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,21,1,0.1654,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,8,1,0.1628,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,15,1,0.171599999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1816,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1768,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,9,1,0.1981,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,1,1,0.206199999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,14,1,0.172299999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1792,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,16,1,0.1503,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.1685,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.192500000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1958,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,15,1,0.1956,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.19,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.228999999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.173,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.177599999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,10,1,0.1893,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.173900000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1725,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1817,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1503,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.188099999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,19,1,0.173100000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1903,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.185299999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1833,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,5,1,0.179200000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,6,1,0.1967,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,4,1,0.186700000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.208800000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1857,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1686,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,11,1,0.166599999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1671,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1998,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,20,1,0.1839,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,16,1,0.1891,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,21,1,0.1927,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.173700000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1689,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1889,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,14,1,0.2243,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,17,1,0.1893,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2059,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,7,1,0.211599999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1889,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2323,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,13,1,0.2189,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2069,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.207,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1809,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.21,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.183,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,1,2,1,0.2421,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1669,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.189499999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.188000000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.194,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.2277,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,8,1,0.206400000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,1,18,1,0.2272,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.1938,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1895,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2117,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1922,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,3,1,0.1981,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1892,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1759,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2032,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,12,1,0.1793,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,9,1,0.1729,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.207399999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,1,1,0.178999999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,18,1,0.1901,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,1,1,0.1654,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.184,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1853,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1774,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1993,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,6,1,0.232899999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,7,1,0.196,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,15,1,0.166499999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,21,1,0.1776,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1633,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1728,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2123,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1888,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.168,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2058,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1911,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.166199999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1722,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,14,1,0.1717,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1785,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1777,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,20,1,0.177499999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,12,1,0.2082,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.156099999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1732,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,19,1,0.1402,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,17,1,0.202099999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1747,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1757,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1749,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1921,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2258,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.231,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.162599999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1608,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,8,1,0.170800000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,2,1,0.2212,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.191599999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,16,1,0.193900000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,13,1,0.1857,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1058,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,4,1,0.381700000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,3,1,0.2087,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.1614,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1694,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1678,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.1879,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,9,1,0.1867,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1649,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1816,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,11,1,0.1586,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1958,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.172,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,10,1,0.1838,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.179800000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,5,1,0.1736,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,10,1,0.1845,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,15,1,0.1748,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.207,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.166100000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.217200000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,19,1,0.1881,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.202,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,11,1,0.1885,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1974,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.2053,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,13,1,0.175199999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1957,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,8,1,0.159599999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2371,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2016,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.208200000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,2,1,0.196500000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,12,1,0.180800000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.253,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,3,1,0.176699999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,1,1,0.2133,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2367,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,20,1,0.184699999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,14,1,0.1818,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.165600000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,9,1,0.238299999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,6,1,0.2052,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,21,1,0.1959,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1993,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.223899999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,5,1,0.237099999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,18,1,0.2156,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,16,1,0.1887,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,4,1,0.175400000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.160600000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,7,1,0.2141,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,17,1,0.2047,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,15,1,0.2392,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.194,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2161,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1896,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.190300000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2313,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,2,1,0.173,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1765,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,3,1,0.208799999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1849,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.183399999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1793,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2227,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.120899999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2294,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2103,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.195,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,4,1,0.182700000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,6,1,0.1974,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,14,1,0.1918,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,20,1,0.1776,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,8,1,0.1722,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,19,1,0.1774,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.176499999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.200100000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,13,1,0.1737,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,17,1,0.2427,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1829,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1791,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,7,1,0.2324,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,9,1,0.1878,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2195,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.196,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,12,1,0.1992,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2338,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,5,1,0.1981,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,16,1,0.2135,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2041,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,11,1,0.2109,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,21,1,0.210799999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.196200000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,10,1,0.1934,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,1,1,0.2242,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1859,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2016,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,1,18,1,0.216900000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.2001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2625,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,9,1,0.1804,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,19,1,0.227,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.2903,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2023,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,0,4,1,0.2114,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,1,20,1,0.2295,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,21,1,0.1994,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,17,1,0.4001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2539,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,15,1,0.2912,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,1,1,0.2305,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2603,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,8,1,0.2513,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,2,1,0.2404,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.2373,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,14,1,0.2599,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2398,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,17.1455,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,7,1,0.4943,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.396800000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2726,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,3,1,0.2532,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.3986,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.255,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.374600000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.226,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,1,11,1,0.2425,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.225300000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.218099999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.228599999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,6,1,0.2037,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.256400000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2117,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.232599999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2313,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,0,18,1,0.285899999999999,16-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.2178,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.4047,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,16,1,0.6684,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2957,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,5,1,0.3438,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,10,1,0.2404,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.287800000000001,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.3452,16-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.151099999999999,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,3,1,0.1499,17-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.1598,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,10,1,0.1567,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,12,1,0.1615,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.2011,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,20,1,0.1543,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1542,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.14,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,2,1,0.1726,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,1,1,0.1422,17-Dec-2025_OLI-M-0119
OLI-M-0119,0,0,15,1,0.1624,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1629,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,13,1,0.181700000000001,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1585,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,5,1,0.175400000000001,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,4,1,0.1501,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,7,1,0.160600000000001,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1637,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1574,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,18,1,0.1675,17-Dec-2025_OLI-M-0119
OLI-M-0119,0,0,11,1,0.1469,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,19,1,0.2033,17-Dec-2025_OLI-M-0119
OLI-M-0119,0,1,16,1,0.1654,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1631,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1557,17-Dec-2025_OLI-M-0119
OLI-M-0119,0,NaN,NaN,0,0.1664,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.196899999999999,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,17,1,0.186399999999999,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,6,1,0.1679,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,0,8,1,0.1651,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1586,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1912,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,9,1,0.161300000000001,17-Dec-2025_OLI-M-0119
OLI-M-0119,0,0,21,1,0.1495,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,NaN,NaN,0,0.1949,17-Dec-2025_OLI-M-0119
OLI-M-0119,0,1,14,1,0.183399999999999,17-Dec-2025_OLI-M-0119
OLI-M-0119,1,1,12,1,0.1366,17-Dec-2025_OLI-M-0119
OLI-M-0119,0,1,18,1,0.1787,17-Dec-2025_OLI-M-0119
